Exporter,Product,QTY.(KGS)
M.M.ABDUL HAMEED & SONS,PEPPERMINT OIL,57296
M.M.ENTERPRISES,COTTON GARMENTS,12932
M.M.K. EXPORTS,CASHEW KERNELS,16875
M.M.TEXTILES P.LTD.,COTTON GARMENTS,715
M.N.M.FASHIONS,COTTON GARMENTS,793
M.P.COIR EXPORTS,COIR PITH,23300
M.P.M.EXPORTERS,COTTON GARMENTS,256
M.P.M.TEXTILES P.LTD.,COTTON GOODS,219876
M.P.S.APPARELS,COTTON GARMENTS,696
M.R SOURCING,COTTON GARMENTS,4260
M.R.FASHION WEAR,COTTON GARMENTS,2705
M.R.FOOD TRADERS&EXPORTERS,FOOD STUFFS,14748
M.R.IMPEX,COTTON GARMENTS,43180
M.R.INDUSTRIES,FOOD STUFFS,65585
M.R.J.TRADING,MACHINERIES,1402
M.S.EXPORTERS&TRADINGS,FOOD STUFFS,43063
M.S.GARMENTS,COTTON GARMENTS,2120
M.S.M.SPRMO KNIT WEAR,COTTON GARMENTS,100363
M.S.P.K.GARMENTS,COTTON GARMENTS,7291
M.S.S. RUBBER AND RECLAIMS P.LTD.,TYRE RETREADING MATERIALS,252287
M3 APPARELS INDIA P.LTD.,COTTON GARMENTS,4554
MAAK FRESH,COCONUTS,110710
MAAZ INTERNATIONAL,COCONUTS,56400
MAB ENTERPRISES,PVC FITTINGS,4570
MAC DREAM,COTTON GARMENTS,6716
MAC IMPEX,RICE,781008
MACHINGAL ENTERPRISES,FOOD STUFFS,11326
MACHINGAL MARKETING AGENCIES,COMPUTER PARTS,4507
MADAN MOHAN TEXTILES,COTTON GOODS,49349
MADAVA PHARMACEUTICAL LABORATORIES,LAB EQUIPMENTS,249
MADHAVA EXPORTS,COCONUTS,320600
MADHU JAYANTI INTERNATIONAL LTD.,TEA,5571207
MADHUBENI HOME APPLIANCES P.LTD.,HOME APPLIANCES,872
MADONA ART GALLERY,HANDICRAFTS,2938
MADONA ELECTRONICS,ELECTRONIC GOODS,185
MADONA EXPORTS,WOOD PRODUCTS,1999
MADRAS ENGINEERING INDUSTRIES,IRON CASTINGS,30581
MADRAS IYER,FOOD STUFFS,4200
MADURA COATS LTD.,COTTON GOODS,5968
MAF CLOTHING P.LTD.,COTTON GOODS,254160
MAFSELL ENTERPRISES,VALVES,3931
MAGASINE INDIEN,GENERAL CARGO,156962
MAGNA AUTOMOTIVE INDIA,SPARES,73211
MAGNA ELECTRO CASTINGS LTD.,IRON CASTINGS,33589
MAGNIFIER ENGINEERING&TRADING,SPARES,140
MAGNUM CASUAL INTERNATIONAL,COTTON GARMENTS,19991
MAGNUM CLOTHING P. LTD.,COTTON GOODS,23652
MAHA TEA MART,TEA,1220
MAHALASA EXPORTS,CASHEW KERNELS,27750
MAHAVISHNU CASHEW FACTORY,CASHEW KERNELS,246582
MAHE FOODS,FOOD STUFFS,15475
MAHENDRA PUMPS PVT LTD,PUMPS,10990
MAINI ABRASIVOS P.LTD.,MACHINERIES,228
MAINI PRECISION PRODUCTS P.LTD.,SPARES,228
MAITHRI ADVERTISING WORKS P. LTD.,ADVERTISEMENT METERIALS,419
MAITHRI ADVERTISING WORKS P.LTD.,FOOD STUFFS,48612
MAJEED PULLANCHERI,FOOD STUFFS,309502
MAJESTIC ASSOCIATES,RICE,72000
MAJESTIC COMMODITIES P.LTD.,TEA,158163
MAK PLYWOOD INDUSTRIES PVT LTD,PLYWOOD,97
MAK TRADELINKS INTERNATIONAL,RICE,24090
MAKRO FASHION,COTTON GOODS,16703
MALA SONS,PLYWOOD,2331678
MALABAR AGRI EXPO,COCONUTS,940260
MALABAR APPARELS,COTTON GARMENTS,502
MALABAR EQUIPMENTS & GENERAL,PAPER BAGS,16148
MALABAR EXPORT CORPORATION,AYURVEDIC MEDICINES,4800
MALABAR EXPORTS,FOOD STUFFS,9150
MALABAR HERBS,HERBAL MINERAL PRODUCTS,933
MALABAR HILLS,FOOD STUFFS,18051
MALABAR NATURAL FOODS P.LTD.,TAPIOCA CHIPS,439108
MALABAR SPICES,SPICES,238319
MALABAR TEXTILES,COTTON GARMENTS,2692
MALABAR TIMBER CO.,ROSEWOOD PRODUCTS,18200
MALABAR TIMBER INDUSTRIES,VENEERS,63620
MALABAR TRADE LINKS,FOOD STUFFS,8850
MALABAR TRADING COMPANY.,GENERAL CARGO,15224
MALAVIKA ENGINEERING WORKS,ENGINEERING GOODS,302
MALAYA RUB-TECH INDUSTRIES,NATURAL RUBBER,1046640
MALAYA TRADE IMPEX P.LTD.,PLYWOOD,30000
MALAYALAM EXPORT CORPN.,FOOD STUFFS,76350
MALAYALAM EXPORT ENTERPRISES,FOOD STUFFS,9750
MALAYALAM EXPORTERS,FOOD STUFFS,89300
MALAYALAM EXPORTS,FOOD STUFFS,522340
MALAYALAM MOBILES,MOTOR BIKES,175
MALIYAKKAL HANDICRAFTS,HANDICRAFTS,150
MALNAD ALLOY CASTING P.LTD.,VALVES,21804
MAMBAD RUBBER AND AGRO MFG.LTD.,FOOD STUFFS,48501
MAMPILLY PLYWOOD INDUSTRIES,PLYWOOD,4195315
MANARA HEALTHCARE P.LTD.,FROZEN YELLOW TUNA,332100
MANARTI EXPORTS,LATEX GLOVES,28500
MANGALA ELETRO CO,ELECTRICAL ITEMS,25616
MANGALA MARINE EXIM INDIA P.LTD.,FROZEN SQUID,7164962
MANGALATH CASHEW,CASHEW KERNELS,212889
MANGALATH EXPORTS AND IMPORTS,FOOD STUFFS,102480
MANILAL PATEL,JUTE RUGS,11705
MANIPAL TECHNOLOGIES LTD.,PRINTED MATERIALS,368120
MANIS COCONUT PRODUCTS,COIR FIBER,1197430
MANJILAS FOOD TECH (P)LTD.,RICE,10924092
MANJU ASHOK,RICE,20963
MANOHAR BOTANICAL EXTRACT P.LTD.,OLEORESINS OF SPICES,673
MANOHAR TEXTILES,COTTON GARMENTS,1121
MANSI  CORPORATION,COCONUTS,1781600
MANSI COCONUT PRODUTS,COIR FIBER,74450
MANTRA EXPORTS P.LTD.,COTTON GARMENTS,12452
MANUMAX LIFSTYLE FURNITURES,FURNITURE,1300
MANVAASAM IMPEX,MACHINERIES,11800
MAR COUIS BOOK CENTRE,BOOKS,1501
MARACA FRUIT PROCESSING CO.,FOOD STUFFS,6181
MARBLE VALLEY FOODS,FROZEN MARINE FOODS,28011
MARE FOOD PRODUCTS INDIA P.LTD.,FROZEN MARINE FOODS,22000
MARIA INDUSTRIES,BAGS,2081
MARICO LTD.,PLASTIC PRODUCTS,5213457
MARIKAR EXPORTS,FOOD STUFFS,80
MARINE CHEMICALS,AGAR FOOD GRADE,4596
MARINE FOOD PACKERS,FOOD STUFFS,8320
MARINE HARVEST (INDIA),FROZEN MARINE FOODS,31409
MARINE HYDRO COLLOIDS,CHITIN,283342
MARK AND ORION VENTURES P.LTD.,SHOES,3108
MARK IMPEX,TILES,4445
MARKO FASHION,COTTON GARMENTS,3805
MARKS AND ORION VENTURES,COTTON GARMENTS,3200
MARKS ENGINEERING WORKS,VALVES,335650
MARKSMAN,FISH MEAL,120480
MAROTTIKKAL COIR WORKS,COIR YARN,73059
MARUTHAMALAYAN TEX KNIT,MACHINERIES,4401
MARUTHI CLOTHING CO.,COTTON GARMENTS,10675
MARUTHI KNITTERS,COTTON GARMENTS,8191
MARVEL BUYING HOUSE,RUBBER MATS,28950
MARVEL CLOTHING CO.,COTTON GARMENTS,2685
MARVEL ENTERPRISES,COCONUTS,84160
MARVEL IMPEX,METAL PRODUCTS,12292
MARWA SEAFOODS,FROZEN MARINE FOODS,28687
MARZOLI TEXTILES,COTTON GOODS,45912
MAS ENTERPRISES LTD.,CARDAMOM,249235
MAS KNITS,COTTON GARMENTS,16090
MASCOT INDUSTRIES,COTTON GOODS,20916
MASCOT MATS,RUBBER MATS,151239
MASHRIQUE DRY FRUITS&CHOCOLATE,FOOD STUFFS,41050
MASRAH TRADING,FOOD STUFFS,49450
MASS EXPORTS,COIR YARN,212058
MASS KNIT GARMENTS,COTTON GARMENTS,32473
MASTER CRAFTSMAN INDIA  P.LTD.,FURNITURE,1994
MASTER IMPEX,COTTON GARMENTS,3846
MASTER LINENS INC.,COTTON GARMENTS,6876
MATEX,RUBBER MATS,325904
MATHA FOODS,RICE,452338
MATHA STORE,FOOD STUFFS,6343
MATHA TRADERS,RICE,190210
MATHESON BOSANQUET ENTERPRISES LTD.,TEA,1047387
MATHEWSONS EXPORTS & IMPORTS,PLYWOOD,33737
MATHEWSONS FOOD SPECIALITIES(P)LTD.,TAPIOCA,461226
MATS FOUR,RUBBER MATS,912426
MATS N MORE,RUBBER MATS,2478498
MAX FLEX IRP INDIA,CONVEYOR BELT,71030
MAXAM INDIA P.LTD.,MONOMETHYL AMINE,60000
MAXFLEX IRP INDIA,RUBBER MATS,72491
MAXICAN EXPORT,COTTON GOODS,7905
MAYA IMPEX,RICE,26100
MAYBORN FOOD SPECIALITIES,FOOD STUFFS,13178
MAYIL FOOD STUFF PVT LTD,FOOD STUFFS,22952
MAYITHARA HOME DECOR P.LTD.,FOOD STUFFS,936035
MECHANICAL ASSEMBLY SYSTEMS (I) P. LTD.,MACHINERIES,7420
MECHELEC,SPARES,13908
MECTECH KNITFABS P.LTD.,COTTON GARMENTS,163430
MEDAMANA RUBBER INDUSTRIES,RUBBER MATS,94286
MEDIA EXPORTS,GENERAL CARGO,1950
MEDICOS LIFESCIENCE,LATEX GLOVES,29932
MEGHDOOT CARGO SERVICES,GENERAL CARGO,600
MEHA INTERNATIONAL,COCONUTS,28300
MEKALSUTA MARKETING,COTTON GOODS,3886
MEL FLOORINGS P.LTD.,GRANITE SLABS\TILES,22740
MEMADATHIL EXPORTERS ,RICE,326226
MENAKA TEXTILES,COTTON GARMENTS,261
MERCARIEX WORLDWIDE,FOOD STUFFS,24556
MERCER KNIT APPARELS,COTTON GARMENTS,7954
MERCURIEF WORLD WIDE,GENERAL CARGO,4390
MERHABA INTERNATIONAL,COIR PITH,79950
MERIDIAN APPARELS LTD.,COTTON GARMENTS,1885
MERINO GARMENTS,COTTON GARMENTS,13321
MERWIN GARMENTS,COTTON GARMENTS,13293
META CLASSICS FIBRES,RUBBER MATS,622109
METAL CLOSURES P.LTD.,METAL PRODUCTS,28432
METAL LAND INDUSTRIES,SPARES,30860
METRICWAYS,PACKING MATERIALS,1638
METRO APPARELS,COTTON GARMENTS,826
METRO EXPORTS,COTTON GARMENTS,960
METRO FABRICS,COTTON GARMENTS,121880
METSAND TECHNO SOLUTION P.LTD.,SPARES,36204
MEVIVE INTERNATIONAL TRADING CO.,FOOD COLOUR,3000
MEXOLE HOSPITAL SURGICAL PVT LTD,SURGICAL GOODS,520
MEZHUKATTIL MILLS,COCONUT OIL,802426
MIAMI COLLETIONS,COTTON GARMENTS,1896
MICH NILE CREATIONS,COTTON GARMENTS,143
MICRO INSTRUMENT LTD.,HOSPITAL PRODUCTS,1445
MICRO KNIT APPARELS,COTTON GARMENTS,16481
MICROCHIP COMPUTERS,COMPUTER PARTS,67
MIDAS PRECURED TREADS(P)LTD.,TYRE RETREADING MATERIALS,1455323
MIDAS RUBBER (P) LTD.,TYRE RETREADING MATERIALS,307983
MIDAS TREADS (INDIA)P.LTD.,TYRE RETREADING MATERIALS,218239
MIDDLE EAST RUBBER & ENGINEERING,TYRE RETREADING MATERIALS,342968
MIDDLE EAST TRADING COMPANY,RICE,50508
MIDEAST EXPORTS,RICE,58936
MIDLAND EXPORTS P.LTD.,COTTON GARMENTS,1666
MIDLAND KNITS,COTTON GARMENTS,7213
MIDWAY,COTTON GARMENTS,3250
MILAN COOK WARE INDUSTRIES,PRESSURE COOKER,5965
MILKY MIST DIARY FOOD P.LTD.,MILK  PRODUCTS,612640
MILLENANIUM RUBBER TECHNOLOGIES P.LTD.,RUBBER MOULDES GOODS,2868
MILLENIUM EXPORTS,COTTON GARMENTS,5925
MINTRIDER RESOURCE LTD.,FOOD STUFFS,8355
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,RECLAIMED RUBBER,24000
MIRACLE RUBBER P.LTD.,TYRE RETREADING MATERIALS,24000
MIRACLE TEA&SPICES COMPANY,TEA,8580
MIRRA CREATIONS,COTTON GARMENTS,44519
MIRRANJAN CREATIONS,COTTON GARMENTS,3076
MISHAL,CAR,1800
MIZPAH IMPEX P.LTD.,TYRES/TUBES,93603
MKS IMPEX,COTTON GARMENTS,798
MODI NIRYAAT,JUTE MATTING,8000
MODIGOLD BEVERAGES,TEA,67750
MOISSANITE,COTTON GARMENTS,550
MOLDRITE INNOVATIONS P.LTD.,PLASTIC PRODUCTS,24551
MOLVIZADAH SONS,SPICES,3375
MOMO RUBBER PRDUCTS,RUBBER MATS,1840
MONARCH INTERNATIONAL,AYURVEDIC PRODUCTS,16825
MONSUN FOODS P.LTD.,FROZEN SHRIMPS,444807
MOOLAKAR WYNAD SPICES P.LTD.,COFFEE,19200
MOOLANS EXPORTS(I)P.LTD.,SOYA BEAN,5451054
MOON PHARAM,PHARMACEUTICAL PRODUCTS,109650
MORGAN FASHIONS,COTTON GOODS,123301
MORNING STAR APPARELS,COTTON GARMENTS,75082
MORPHO KNITWEAR,COTTON GARMENTS,7200
MOTHER GARMENTS,COTTON GARMENTS,9708
MOTHER INDIA COMPANY,COTTON GOODS,937
MOTHERS RICE MILLS,RICE,45510
MOTLEY APPLIANCE,HOME APPLIANCES,490
MOUNT SAHIYA,PEPPER,79919
MOVA ASSOCIATES,MEDICINES,2330
MR.SOURCING,COTTON GARMENTS,83
MRF LTD.,TYRES/TUBES,12481198
MRITYUNJAY INTERNATIONAL,COTTON GARMENTS,361
MRS GARMENTS,COTTON GARMENTS,7952
MRT ORGANIC GREEN PRUDCTS,SPICE OILS,3238
MSK CREATION,COTTON GARMENTS,10115
MTC POLYMERS ,PLASTIC PRODUCTS,19226
MTEC ENGINEERING,CHAPATHI MAKER,500
MUDRA IMPEX,COTTON GARMENTS,3566
MUHAMED,COCONUTS,15789
MUKKA SEAFOD INDUSTRIES P.LTD.,MACHINERIES,1500
MUKKAM EXPORTERS,PEANUT CANDY,64283
MUKUND MACHINE TOOLS,SPARES,1720
MULLAPPALLY EXPORTS,COTTON GARMENTS,40377
MULTI DIMENSIONAL FREIGHT LLP,RICE,34000
MULTICARE,PALM LEAF PLATES,77120
MULTIPLEX ABRICARE P.LTD.,CHEMICALS,12963
MULTIPLEX BIO-TECH PVT LTD,ORGANIC MANURE,149425
MUSHAL EXPORTERS & TRADERS,FOOD STUFFS,41039
MUSK PERFUMES INDIA P.LTD.,PERFUME,836
MUZIRIS TRADES&EXPORTERS,FOOD STUFFS,6516
MY CHOICE COMMODITIES,YAM,67540
MY INDIA SOURCING,COTTON GARMENTS,15410
MY LIGHT,PLASTIC PRODUCTS,3500
MYLON METALLICS,MACHINERIES,11049
MYOMAX GLOBAL PRIVATE LIMITED,HOSPITAL PRODUCTS,2600
N TEX APPAREL PVT LTD,COTTON GARMENTS,4474
N.C. JOHN & SONS LTD.,SISAL RUGS,5981225
N.J APPARELS,COTTON GARMENTS,13607
N.J.SPICES,COFFEE,347400
N.K.GRAINS AND SPICES TRADIG CO.,SPICES,407987
N.S.CASHEWS,CASHEW KERNELS,138126
N.S.ENTERPRISES,HAIR OIL,265
N.S.KNITS,COTTON GARMENTS,3555
N.TEX APPAREL PVT.LTD.,COTTON GARMENTS,1852
N.V.JOSEPH EXPORTS,RUBBER MATS,1455597
N.V.S.R.K. SPICES EXPORTS,SPICES,18000
NADAMBADAM RUBBER ESTATE,COVER CROP SEEDS,10703
NADHEEM SPICES & INDUSTRIES ,SPICES,539
NAGAS FASHIONS,COTTON GARMENTS,7757
NAGREEKA EXPORTS LTD.,COTTON YARN,14700
NAILA EXIM (OPC) PVT LTD,COCONUTS,96000
NAJ MARINE EXPORTS,SPARES,800
NAJEEM CASHEW INDUSTRIES,CASHEW KERNELS,182976
NAKSHATHRA SURGICALS,SURGICAL GLOVES,5130
NALUKETTU EXPORTS,FOOD STUFFS,20603
NAMBISANS DIARY PVT LTD,GHEE,13838
NANDANA EXPORTERS,COCONUTS,26000
NANDHI FABRICS,COTTON GARMENTS,7203
NANI AGRO FOODS P.LTD.,TURMERIC,44417
NARANG MEDICAL LTD.,LATEX GLOVES,8635
NARANJI COIR INDUSTRIALS,COIR MATS,104425
NARENDARAN POLYMERS,RUBBER MATS,250718
NARENDRAN RUBBERS,RUBBER MATS,175767
NARENDRAN SONS,RUBBER MATS,77558
NARMADHA TRADERS,SPARES,3660
NARZOLI TEXTILES MACHINERY,TEXTILE MACHINERY,11743
NAS AGENCIES,HARDWARES,2893
NAS EXPORTS,FOOD STUFFS,16894
NAS FISHERIES P.LTD.,FROZEN YELLOW TUNA,4632927
NAS FOOD EXIM,TAPIOCA,421276
NAS GLOBAL TRADING,COCONUTS,112000
NAS IMPEX,COTTON GARMENTS,365
NAT FIBRES,COIR GEO FABRICS,10704
NAT ORG SOLUTIONS,HANDICRAFTS,720
NATIONAL COIR MILLS,COIR MATS,97626
NATIONAL EXPORTERS & IMPORTERS,FOOD STUFFS,66840
NATIONAL EXPORTS,BOOKS,19869
NATIONAL FITTINGS LTD.,PIPE FITTINGS,16000
NATIONAL KHADI STORES,COTTON GARMENTS,26247
NATIONAL ROSE GARDENS,GARDEN PLANTS,128050
NATIONAL SEAFOODS CO.,FROZEN SHRIMPS,490807
NATIONAL UNIFORMS,COTTON GARMENTS,2004
NATIVE SPECIAL PRODUCTS,OIL,1555
NATURAL COIR INDUSTRIES,JUTE BAGS,2913
NATURAL FLOOR COVERING P.LTD.,COIR MATS,7657
NATURAL FLOORS,RUBBER MATS,424767
NATURAL FOODS COMPANY,FOOD STUFFS,78957
NATURAL PRODUCTS EXPORT CORPN LTD.,TEA,12576
NATURE ENTERPRISES,CHAPPALS,2697
NATURES SPICES,SPICES,14000
NATURO,FOOD STUFFS,19692
NATUROMA AGRI COMMODITIES P.LTD.,SPICES,11562
NAV GOLD EXPORTS,COCONUTS,17442
NAVABHARATHI,GOWN,3895
NAVEENA EXPORTS,COTTON GARMENTS,830
NAVEENA INDUSTRIES,SEALING MACHINE,3060
NAVINCHANDRA AND COMPANY,AGRICULTURAL MACHINERY & PARTS,489678
NAZ IMPEX,SPARES,11105
NEDIYA MALA EXPORTS,FOOD STUFFS,125020
NEDSPICE PROCESSING INDIA PVT LTD,TURMERIC POWDER,3173146
NEELAMBARI EXPORTS,SOYA BEAN,322793
NEERANJANAM TRADING CO.,TYRE RETREADING MATERIALS,184850
NEILGREIVA ENGINEERING&EXPORTERS,ENGINEERING GOODS,5610
NEKKANTI SEAFOODS LTD.,FROZEN SQUID,150835
NELIGRAVA,GENERAL CARGO,2800
NELLIKULAM WOOD INDUSTRIES,WOOD PRODUCTS,2800
NELLIMALAYIL TRADERS,COIR YARN,116882
NENMANI AGRO MILLS P.LTD.,RICE,161840
NEOM TRADIG&TECHNOLOGIY SERVICES P.LTD.,ELECTRONIC COMPONENTS,13073
NEPTUNE IMPEX,COTTON GARMENTS,888
NEPTUNE KNITTING WORKS,COTTON GARMENTS,1620
NEROTH JOHN CHANDY & CO.,HANDICRAFTS,195
NEST APPARELS,COTTON GARMENTS,3306
NESTLE INDIA LTD.,TEA,747126
NETRACK ENCLOSURES PVT LTD.,NET WORKING RACK&ACCESSORIES,15556
NEVATIA UDYOG LTD.,VALVES,29364
NEW DAWN APPARELS,COTTON GARMENTS,6242
NEW FORT CREATIONS,COTTON GARMENTS,4581
NEW GLORY ORTHOPADEDICS,ORTHOPEADIC APPLIANCES,4532
NEW HI REXINE,FACE MASK,358
NEW TEA BEVERAGES EXPORTS,TEA,20124
NEW TEA EXPORTS,TEA,716979
NEW TECH INTERNATIONAL PROJECT,SAFETY GLASSES,68684
NEW TECH TOOL MANUFACTURES,ROSEWOOD PRODUCTS,19228
NEW UDAYA PHARMACY & AYURVEDIC LAB,AYURVEDIC PRODUCTS,2287
NEX STEEL CONCEPTS,MACHINERIES,6878
NEXUS BAG MANUFACTURING P.LTD.,PACKING MATERIALS,586
NEXUS FROZEN FRUITS CONTAINERS&FOODS P.LTD.,PINEAPLE SHELLS,509300
NEXUS IMPEX,COTTON GARMENTS,6117
NICE CHEMICALS P. LTD.,CHEMICALS,15032
NICE NATURAL,GENERAL CARGO,3850
NIKASU FROZEN FOODS INTERNATIONAL,FROZEN PAROTTA,222770
NIKOTTIN APPARELS,COTTON GARMENTS,29638
NILA EXPORTS,RICE,293099
NILAMEL EXPORTS,FOOD STUFFS,453558
NILAMELS AND KAIMALS FOODS P.LTD.,TAPIOCA,391447
NILGIRIS EXPORTS,TEA,511
NIRMAL EXPORTS,SPICES,20215
NISHA ENTERPRISES,TEA,99298
NISHAN TRADES & AGENCIES,ROSEWOOD PRODUCTS,97933
NISHANT EXPORT,TURMERIC,5492340
NITTA GELATIN INDIA LTD.,LIMED BONE,2333042
NIVASH ELECTRICAL CORPN.,ELECTRICAL ITEMS,5115
NIVENIA INTERNATIONAL,RUBBER MATS,240343
NIWA AGRO FOODS,RICE,116930
NIZE NATURALS AND HERBALS,PAPER BAGS,24320
NJG CREATION ,COTTON GARMENTS,806
NKF SPICES TRADING P.LTD.,SPICES,11198
NMS EXPORTS,COTTON GARMENTS,4389
NOBLE CLOTHING,COTTON GOODS,10354
NOBLE INTERNATIONAL,RICE,343357
NOBLE MOTORS INDIA P.LTD.,PUMPS,218
NOCHUMANNIL RUBBER INDUSTRIES,RUBBER MATS,577058
NOOR FATHIMA EXPORTS,TEA,14000
NOORA INTERNATIONAL,LEATHER GARMENTS,15107
NORATEL INDIA POWER COMPONENTS P.LTD.,TRANSFORMERS,584881
NORDEN COMMUNICATION P.LTD.,CAMARA ACCESSORIES,26
NORMANYOUNG ENG.PRODUCTS(P)LTD.,ENGINEERING GOODS,2425
NOTEL EXPORTS,DRIED SHRIMPS,1003
NOUSHAD,CAR,2000
NOVA,CAR SEAT COVER,85050
NOVA CARBONS INDIA PVT. LTD.,ACTIVATED CARBON,223300
NOVA PRODUCTION UNIT,SOAP,710
NOVIA SPICES,SPICES,63340
NPM AQUATIC FISH LINKS P.LTD.,FISH OIL,113575
NRJ FOODS,RICE,23230
NRS GARMENTS,COTTON GARMENTS,53902
NSK INTERNATIONAL EXPORTS,COTTON GOODS,26528
NSP KNITTING MILLS,COTTON GARMENTS,1534
NSP TEX,COTTON GARMENTS,21643
NUCOMET ENTERPRISES,COTTON GARMENTS,912
NUCOMET VENTURES,MACHINERIES,81984
NYLON METALLIC,NYLON GOODS,6026
O/E/N INDIA LTD.,RELAYS,27624
OASIS EXPORTERS,FROZEN PAROTTA,424559
OASIS FOOD PRODUCTS,FOOD STUFFS,27350
OASIS TRADING,FOOD STUFFS,167750
OBEETEE P.LTD.,COTTON GARMENTS,932
OCEAN AQUATIC PRODUCTS,FROZEN MARINE FOODS,31215
OCEAN EXPORTS,FROZEN MARINE FOODS,24000
OCEAN FRESH IMPORTS & EXPORTS,FROZEN MARINE FOODS,73750
OCEAN GEMS EXPORTS,FROZEN YELLOW TUNA,542090
OCEAN MARINE,GENERAL CARGO,1490
OCEAN WEALTH EXPORTS,TUNA FLAKES,1017932
OCEANIC TRADING CORPORATION,GINGER,25000
OJIN FOODS P.LTD.,FOOD STUFFS,15737
OJIS EXIM P.LTD.,COCONUTS,28500
OLAM AGRO INDIA LTD.,TURMERIC POWDER,11308229
OLIVE ENTERPRISES,PLYWOOD,32650
OLIVE FASHIONS,COTTON GARMENTS,290198
OLYMPIC APPARELS,COTTON GARMENTS,14554
OM SHREE INTERNATIONAL,TURMERIC POWDER,3590889
OM SHRI FASHIONS,COTTON GARMENTS,1052
OM SRISKANDA EXPORTS,COCONUTS,82500
OM VEERA KNITS,COTTON GARMENTS,18353
OMAN TRADE,RICE,366600
OMEGA INDUSTRIES,GENERAL CARGO,840
OMFA INTERNATIONAL LTD.,SARDINE OIL,137400
OMKAR INTERNATIONAL,COTTON GOODS,72351
ONE ASIA PACIFIC UTILITIES P.LTD.,CLEANING LIQUID,14430
ONTIDES EXPORTS,ENGINEERING GOODS,6230
OPTERNA TECHNOLOGIES PVT LTD,SPARES,4966
ORANGE APPARLES,COTTON GARMENTS,19365
ORBINOX INDIA P.LTD.,VALVES,8828
ORBIT TECH ENTERPRISES,SPARES,230
ORBIZ AUTOMOTIVEZ,SPARES,1280
ORCHID INTERNATIONAL,PEPPER,38152
ORCHID MARINE,FROZEN SQUID,1988688
ORCHID SCIENTIFIC EQUIPMENTS,SPARES,6952
ORGANO VEDICS,AYURVEDIC PRODUCTS,2794
ORGINAL FOODS,FOOD STUFFS,534
ORIENT ALUMINIUM,ALUMINIUM PRODUCTS,811
ORIENTAL EXPORTS,FOOD STUFFS,7700
ORIGIN TEXTILES,COTTON GARMENTS,8369
ORIGINAL KNITTING CO.,COTTON GARMENTS,1148
ORISON AQUA PROCESSING CO,JUICES,78959
ORIYON NATURAL FLAVOURS P.LTD.,OLEORESINS OF SPICES,2136
ORLOV GREENTECH P.LTD.,FERRIC CHLORIDE,4507797
OUTREACH EXPORTS,FOOD STUFFS,4519
OUTSPAN INDIA P.LTD.,SPICES,53516
OVERSEAS ARABIAN,SPARES,10626
OVERSEAS GARMENTS P.LTD.,COTTON GARMENTS,375
OVERSEAS TIMBERS,ROSEWOOD VENEERS,121844
OVIYA FASHIONS,COTTON GARMENTS,18118
OXFORD GARMENTS,COTTON GARMENTS,17605
OXFORD OFFSET,PRINTED BOOKS & PAPER TAGS,1038
OXIDE (INDIA) LTD,CATALYST,193295
OXO EXPORTS,TAPE,142747
OXYGEN COIR,COIR YARN,40366
P & T EXPORTS,FOOD STUFFS,146460
P&P CREATIONS,COTTON GARMENTS,4730
P.G. EXPORTS,COTTON GARMENTS,715
P.G.TEXTILES,COTTON GARMENTS,315
P.K.P.N. SPINNING MILLS LTD.,COTTON YARN,18088
P.K.PACK,PACKING MATERIALS,17152
P.M.TRADERS,COCONUTS,27950
P.PADMAVATHI AMMA,COTTON GOODS,32838
P.R APPARELS,COTTON GARMENTS,1925
P.RISHAD,MACHINERIES,582
P.S.EXIM,FOOD STUFFS,16452
P.S.R.TEX,COTTON GARMENTS,4555
P.T.EXPORTS,FOOD STUFFS,11136
P.V.GROUP OF COMPANY,COCONUTS,56200
PAANSI EXPORTING&IMPORTING,COCONUTS,402290
PAAPPAI EXPORTS,COTTON GARMENTS,6461
PAARK CREATION,COTTON GARMENTS,24514
PACE INDUSTRIES,GYMNASIUM EQUIPMENTS,600
PACE VENTURES,CARDAMOM,54419
PACEM FOODS,FOOD STUFFS,25154
PACK INTERNATIONAL,FOOD STUFFS,15000
PADIYIL IMPEX,RICE,49996
PAGARANI TRADING COMPANY,FOOD STUFFS,62134
PALAKKAD SURGICAL INDUSTRIES,SURGICAL GLOVES,498
PALATHRA EXPORTS,COTTON GARMENTS,7692
PALLAVA TEXTILES P.LTD.,SPUN YARN,321448
PALM FIBRE(INDIA)P.LTD.,RUBBER MATS,7886369
PAMON EXPORTERS,COCONUTS,26590
PANCHTANTRA EXPORTS P.LTD.,COIR MATS,3403
PANDIKKAD TRADERS,RICE,4661616
PANEX VENTURA,CHAPPALS,281
PANIS PATRICIA,TILES,2000
PANKAJA KASTHURI HERBALS INDIA LTD.,AYURVEDIC PRODUCTS,7405
PANSSI EXPORTING,COCONUTS,51000
PAPLA MANUFACTURING UNIT,LEAF PLATES,20
PAPPAI EXPORTS,COTTON GARMENTS,30760
PAPRIKA OLEO'S(I) LTD.,OLEORESINS OF SPICES,3356
PARACKAL AGRO MILLS,RICE,49000
PARAGON POLYMER PRODUCTS,CHAPPALS,75956
PARAGON SEAFOODS,FROZEN YELLOW TUNA,130000
PARAMOUNT ENTRPRISES,MACHINERIES,71919
PARAMOUNT SEAFOODS,FROZEN YELLOW TUNA,823946
