iter	RMSE
24895	39517.90495
24896	39517.31394
24897	39513.76933
24898	39512.63843
24899	39511.27738
24900	39509.77856
24901	39506.33548
24902	39503.9134
24903	39502.28144
24904	39501.60891
24905	39501.49363
24906	39501.39159
24907	39500.45063
24908	39497.24187
24909	39495.75538
24910	39495.10858
24911	39494.03264
24912	39492.66443
24913	39490.95735
24914	39490.03629
24915	39489.14428
24916	39488.43589
24917	39487.24258
24918	39485.64852
24919	39484.41941
24920	39483.26513
24921	39479.63262
24922	39478.82351
24923	39477.81551
24924	39477.11197
24925	39475.81083
24926	39474.75763
24927	39474.50304
24928	39473.34367
24929	39471.51519
24930	39469.10039
24931	39467.44892
24932	39466.89907
24933	39465.96135
24934	39463.61314
24935	39462.40327
24936	39461.46293
24937	39458.54231
24938	39457.61731
24939	39454.95584
24940	39453.87507
24941	39453.14367
24942	39450.47064
24943	39449.09689
24944	39448.27075
24945	39447.19174
24946	39446.33991
24947	39445.14659
24948	39443.06667
24949	39440.6149
24950	39439.03518
24951	39438.23853
24952	39436.90828
24953	39434.3123
24954	39432.20461
24955	39431.00086
24956	39428.80283
24957	39426.35625
24958	39425.06068
24959	39423.53494
24960	39422.7837
24961	39422.30898
24962	39421.71409
24963	39421.0615
24964	39419.26388
24965	39417.97688
24966	39416.29313
24967	39415.06365
24968	39413.66936
24969	39411.57197
24970	39409.5128
24971	39408.93788
24972	39407.52106
24973	39406.09524
24974	39404.5986
24975	39403.8831
24976	39401.97365
24977	39401.27798
24978	39399.11663
24979	39395.89551
24980	39394.97304
24981	39393.28586
24982	39392.69832
24983	39391.42031
24984	39390.93507
24985	39390.18376
24986	39386.71395
24987	39384.07301
24988	39382.06793
24989	39381.78149
24990	39378.9228
24991	39377.27446
24992	39376.78309
24993	39376.22218
24994	39375.63377
24995	39374.99368
24996	39373.09976
24997	39371.63395
24998	39370.24607
24999	39369.42759
25000	39368.23703
25001	39365.77735
25002	39365.05756
25003	39364.32785
25004	39362.91769
25005	39361.14419
25006	39357.93024
25007	39357.11905
25008	39354.83985
25009	39354.39344
25010	39353.81136
25011	39352.23769
25012	39351.09293
25013	39350.14748
25014	39349.07692
25015	39347.89517
25016	39346.63135
25017	39345.62982
25018	39344.97181
25019	39343.48338
25020	39342.84063
25021	39342.11468
25022	39339.46893
25023	39337.5106
25024	39336.98071
25025	39336.60211
25026	39335.2004
25027	39334.10698
25028	39333.80736
25029	39332.21028
25030	39331.25124
25031	39329.72706
25032	39328.45909
25033	39325.89114
25034	39325.07331
25035	39322.21231
25036	39318.49695
25037	39318.07634
25038	39317.39705
25039	39315.96856
25040	39314.88498
25041	39312.10374
25042	39310.699
25043	39309.42739
25044	39308.57589
25045	39307.25249
25046	39305.6971
25047	39305.09496
25048	39303.82692
25049	39302.87856
25050	39300.06999
25051	39297.06636
25052	39296.34194
25053	39295.27007
25054	39293.11325
25055	39291.58762
25056	39291.04928
25057	39290.20463
25058	39289.6249
25059	39288.51711
25060	39287.4251
25061	39286.20781
25062	39285.54893
25063	39284.5133
25064	39281.42258
25065	39279.9508
25066	39278.79768
25067	39277.02567
25068	39275.97863
25069	39275.71936
25070	39274.75808
25071	39272.15436
25072	39270.56978
25073	39269.34034
25074	39268.45032
25075	39268.08516
25076	39267.04771
25077	39265.15243
25078	39265.03101
25079	39264.36429
25080	39263.62036
25081	39262.61826
25082	39262.16336
25083	39261.72039
25084	39259.05739
25085	39258.16753
25086	39257.50992
25087	39255.21492
25088	39253.2771
25089	39251.69407
25090	39250.47482
25091	39249.69418
25092	39247.80846
25093	39246.82692
25094	39245.83627
25095	39242.22419
25096	39239.65653
25097	39238.98275
25098	39238.17569
25099	39236.72384
25100	39235.14639
25101	39234.32515
25102	39232.09889
25103	39231.74961
25104	39229.49633
25105	39229.23703
25106	39227.87509
25107	39224.59461
25108	39221.07751
25109	39220.03722
25110	39219.53565
25111	39218.79727
25112	39216.97429
25113	39214.57212
25114	39213.3816
25115	39211.79438
25116	39211.12693
25117	39209.10775
25118	39207.68758
25119	39206.50828
25120	39205.89656
25121	39204.38625
25122	39203.62777
25123	39201.49605
25124	39200.46595
25125	39198.66507
25126	39198.05775
25127	39197.14718
25128	39194.84053
25129	39194.39146
25130	39193.31611
25131	39191.82155
25132	39190.31705
25133	39189.77453
25134	39188.02252
25135	39187.0939
25136	39184.77222
25137	39182.47811
25138	39180.34884
25139	39179.93626
25140	39178.9324
25141	39178.0467
25142	39177.99367
25143	39176.81192
25144	39175.55489
25145	39174.27787
25146	39174.02284
25147	39172.34472
25148	39170.99912
25149	39169.9852
25150	39169.49424
25151	39167.33096
25152	39166.80318
25153	39165.95204
25154	39165.03331
25155	39164.01159
25156	39163.18877
25157	39162.53003
25158	39161.19082
25159	39159.90497
25160	39158.74054
25161	39157.59013
25162	39157.02287
25163	39155.92563
25164	39154.52432
25165	39152.61787
25166	39149.97313
25167	39147.54287
25168	39146.12105
25169	39142.42666
25170	39141.18664
25171	39140.47673
25172	39139.23604
25173	39138.17827
25174	39135.57014
25175	39134.21564
25176	39131.97147
25177	39129.86141
25178	39129.76881
25179	39128.30874
25180	39127.48212
25181	39124.17157
25182	39121.64602
25183	39121.06469
25184	39119.76155
25185	39118.14559
25186	39118.07877
25187	39116.4985
25188	39115.12218
25189	39113.38534
25190	39112.31057
25191	39110.39563
25192	39109.73117
25193	39109.29135
25194	39106.79073
25195	39105.7051
25196	39105.4644
25197	39103.35797
25198	39102.45737
25199	39101.8715
25200	39101.04669
25201	39099.38276
25202	39098.11685
25203	39097.5066
25204	39095.0082
25205	39093.80794
25206	39093.39577
25207	39090.66427
25208	39090.15654
25209	39089.23139
25210	39087.48254
25211	39087.39107
25212	39086.62266
25213	39085.0292
25214	39084.35996
25215	39082.17844
25216	39080.63636
25217	39079.66026
25218	39078.50902
25219	39076.82764
25220	39074.84538
25221	39072.63291
25222	39072.1428
25223	39071.28222
25224	39069.32732
25225	39068.82796
25226	39068.01708
25227	39067.79463
25228	39067.33019
25229	39066.12255
25230	39065.60529
25231	39063.25789
25232	39062.77121
25233	39062.25642
25234	39061.5106
25235	39060.32643
25236	39059.69811
25237	39056.45962
25238	39054.64495
25239	39052.50469
25240	39049.90023
25241	39047.22742
25242	39046.59024
25243	39044.4329
25244	39043.3313
25245	39042.25855
25246	39041.29402
25247	39040.43003
25248	39038.31561
25249	39034.72131
25250	39031.17661
25251	39030.95851
25252	39029.89597
25253	39029.11972
25254	39028.42955
25255	39028.35624
25256	39027.37744
25257	39026.51333
25258	39025.08516
25259	39022.42513
25260	39020.97058
25261	39018.3039
25262	39015.61996
25263	39013.62339
25264	39012.52844
25265	39011.10413
25266	39010.54433
25267	39007.93961
25268	39006.4686
25269	39005.95143
25270	39005.0171
25271	39003.9278
25272	39002.34314
25273	39001.77667
25274	39000.05747
25275	38999.93444
25276	38999.77578
25277	38999.3007
25278	38996.99217
25279	38996.51218
25280	38994.49548
25281	38993.02503
25282	38992.9547
25283	38992.2014
25284	38990.80576
25285	38989.28445
25286	38988.36907
25287	38987.3381
25288	38986.85033
25289	38984.59437
25290	38983.96005
25291	38981.9084
25292	38979.93036
25293	38979.41818
25294	38979.02823
25295	38977.35904
25296	38976.57783
25297	38975.54981
25298	38974.80214
25299	38974.14182
25300	38972.16933
25301	38969.8666
25302	38969.68847
25303	38968.7893
25304	38968.21067
25305	38967.16882
25306	38965.49127
25307	38964.52503
25308	38963.99425
25309	38962.33833
25310	38960.02483
25311	38956.45224
25312	38955.72493
25313	38952.86281
25314	38951.87104
25315	38950.28976
25316	38949.29123
25317	38948.72882
25318	38947.633
25319	38945.89276
25320	38944.32709
25321	38943.08902
25322	38940.83125
25323	38939.55308
25324	38936.6835
25325	38936.00139
25326	38935.60765
25327	38932.46162
25328	38931.8132
25329	38931.08794
25330	38927.43298
25331	38926.58519
25332	38925.39842
25333	38924.31764
25334	38923.32044
25335	38921.98353
25336	38919.87049
25337	38919.3171
25338	38917.44395
25339	38915.92351
25340	38913.25772
25341	38910.73313
25342	38908.67525
25343	38908.6012
25344	38908.0997
25345	38907.40701
25346	38906.46186
25347	38902.27878
25348	38901.25112
25349	38900.78856
25350	38899.92859
25351	38898.26489
25352	38897.23921
25353	38895.81908
25354	38895.07746
25355	38894.56816
25356	38893.48848
25357	38892.92613
25358	38890.41881
25359	38889.31808
25360	38888.49478
25361	38887.89447
25362	38886.86115
25363	38883.64632
25364	38882.21072
25365	38879.81014
25366	38878.6915
25367	38876.56361
25368	38876.3154
25369	38873.69273
25370	38873.35518
25371	38872.5612
25372	38870.98351
25373	38869.01423
25374	38868.70808
25375	38868.07234
25376	38867.34232
25377	38865.32718
25378	38864.01781
25379	38862.77607
25380	38861.40415
25381	38857.77224
25382	38856.29272
25383	38855.54295
25384	38854.81001
25385	38852.65427
25386	38851.71017
25387	38849.53172
25388	38847.4319
25389	38846.21891
25390	38845.51799
25391	38844.88167
25392	38843.64516
25393	38842.26393
25394	38841.16882
25395	38839.81606
25396	38838.6747
25397	38837.31028
25398	38836.36329
25399	38834.26774
25400	38833.35025
25401	38831.26568
25402	38830.67464
25403	38830.22367
25404	38829.15527
25405	38829.01828
25406	38828.30933
25407	38827.15239
25408	38825.59965
25409	38824.5313
25410	38822.02774
25411	38820.52635
25412	38819.73872
25413	38818.95735
25414	38818.08456
25415	38815.60605
25416	38815.55256
25417	38812.92358
25418	38810.01914
25419	38809.12091
25420	38807.35238
25421	38804.50995
25422	38803.60082
25423	38801.61666
25424	38798.88381
25425	38796.84689
25426	38794.5046
25427	38793.28803
25428	38791.68974
25429	38790.60387
25430	38789.34794
25431	38788.8377
25432	38787.83178
25433	38786.77892
25434	38786.69192
25435	38785.3286
25436	38784.35434
25437	38780.98566
25438	38779.79746
25439	38779.49584
25440	38778.59027
25441	38777.61941
25442	38774.47704
25443	38772.68401
25444	38771.79922
25445	38770.89319
25446	38768.76962
25447	38767.88843
25448	38767.31936
25449	38765.54909
25450	38764.69114
25451	38763.08396
25452	38761.7931
25453	38760.51345
25454	38759.44692
25455	38758.12826
25456	38755.63129
25457	38754.13311
25458	38752.25627
25459	38750.36689
25460	38749.22976
25461	38747.48748
25462	38745.10133
25463	38744.62906
25464	38742.71241
25465	38741.80403
25466	38741.72629
25467	38741.0345
25468	38740.48972
25469	38739.17001
25470	38738.16641
25471	38737.19079
25472	38736.1638
25473	38735.04958
25474	38734.28744
25475	38732.01417
25476	38731.35716
25477	38730.44138
25478	38728.51018
25479	38726.946
25480	38726.83532
25481	38725.79328
25482	38725.35718
25483	38725.14185
25484	38724.82928
25485	38724.17678
25486	38721.64998
25487	38718.24761
25488	38717.69891
25489	38716.79027
25490	38716.17991
25491	38712.57019
25492	38711.11139
25493	38707.70508
25494	38705.84324
25495	38705.25671
25496	38703.1558
25497	38701.08348
25498	38699.81726
25499	38699.03286
25500	38698.44227
25501	38696.50577
25502	38695.37318
25503	38693.22976
25504	38691.33328
25505	38690.54524
25506	38688.86541
25507	38686.97691
25508	38686.74434
25509	38686.20121
25510	38683.96698
25511	38683.41902
25512	38682.73661
25513	38681.20614
25514	38680.24069
25515	38678.53194
25516	38677.61812
25517	38676.27777
25518	38675.97448
25519	38672.31128
25520	38669.51711
25521	38668.43682
25522	38666.87886
25523	38665.8982
25524	38664.48114
25525	38662.78243
25526	38660.4329
25527	38659.6273
25528	38659.25364
25529	38658.56305
25530	38655.28994
25531	38653.8148
25532	38652.92733
25533	38651.95891
25534	38650.76997
25535	38648.853
25536	38648.77046
25537	38647.85111
25538	38647.12252
25539	38644.69394
25540	38643.61322
25541	38640.66165
25542	38639.26824
25543	38638.37923
25544	38637.10082
25545	38636.20795
25546	38633.81001
25547	38631.82395
25548	38630.68401
25549	38630.18672
25550	38629.64279
25551	38629.15341
25552	38627.27651
25553	38626.30012
25554	38624.62091
25555	38624.23167
25556	38623.34204
25557	38622.52497
25558	38621.3414
25559	38620.36812
25560	38619.55102
25561	38618.5629
25562	38618.15017
25563	38617.16679
25564	38616.08424
25565	38615.43337
25566	38614.07158
25567	38612.39272
25568	38609.77971
25569	38608.51533
25570	38606.37007
25571	38604.8183
25572	38602.56808
25573	38600.12575
25574	38599.39868
25575	38598.24356
25576	38597.17812
25577	38596.08154
25578	38593.11463
25579	38591.15594
25580	38590.90054
25581	38589.76484
25582	38588.28088
25583	38586.31369
25584	38584.62423
25585	38583.15778
25586	38582.63516
25587	38581.7168
25588	38581.13917
25589	38580.41478
25590	38578.79217
25591	38576.92794
25592	38575.71914
25593	38573.97433
25594	38572.25478
25595	38569.23353
25596	38568.80441
25597	38565.40908
25598	38564.41532
25599	38562.2174
25600	38561.08589
25601	38558.9734
25602	38557.75278
25603	38556.87492
25604	38555.29935
25605	38554.02578
25606	38553.34105
25607	38552.05604
25608	38551.37553
25609	38550.77192
25610	38549.81184
25611	38548.30919
25612	38546.05867
25613	38544.67308
25614	38543.86641
25615	38543.28088
25616	38542.30078
25617	38541.67707
25618	38540.18412
25619	38539.39853
25620	38538.82347
25621	38537.79917
25622	38537.21517
25623	38534.94732
25624	38534.24686
25625	38534.05271
25626	38532.87812
25627	38532.08701
25628	38530.32458
25629	38529.64137
25630	38528.35552
25631	38526.29786
25632	38525.48177
25633	38522.95064
25634	38521.29411
25635	38518.30199
25636	38516.49564
25637	38514.23451
25638	38513.18964
25639	38510.96487
25640	38510.48575
25641	38508.77137
25642	38506.45412
25643	38505.32168
25644	38504.14059
25645	38503.22939
25646	38502.83647
25647	38500.31939
25648	38498.00336
25649	38496.85042
25650	38495.63278
25651	38494.48861
25652	38492.91178
25653	38492.44274
25654	38491.48859
25655	38490.66233
25656	38487.65666
25657	38486.32171
25658	38485.22474
25659	38484.66488
25660	38482.85173
25661	38480.25877
25662	38478.64064
25663	38477.19666
25664	38476.36232
25665	38475.40523
25666	38474.91146
25667	38473.35462
25668	38472.42691
25669	38471.24741
25670	38470.50553
25671	38468.85338
25672	38467.72905
25673	38466.76791
25674	38464.50718
25675	38461.74898
25676	38459.38836
25677	38458.28969
25678	38457.64188
25679	38456.85678
25680	38455.17493
25681	38453.61254
25682	38452.02228
25683	38450.78865
25684	38450.30246
25685	38447.0324
25686	38446.41498
25687	38445.65313
25688	38444.64366
25689	38444.41252
25690	38443.42259
25691	38440.68149
25692	38438.60065
25693	38437.60025
25694	38435.70653
25695	38435.01114
25696	38434.24993
25697	38433.23901
25698	38432.34204
25699	38429.8389
25700	38428.79535
25701	38426.95352
25702	38426.5516
25703	38425.73086
25704	38424.65569
25705	38424.17591
25706	38423.15682
25707	38422.55502
25708	38420.09768
25709	38419.29111
25710	38418.49046
25711	38417.49643
25712	38415.74628
25713	38414.9939
25714	38411.44296
25715	38410.51884
25716	38408.23785
25717	38406.89385
25718	38403.35473
25719	38401.94315
25720	38401.55043
25721	38400.3093
25722	38398.29285
25723	38396.53072
25724	38393.89988
25725	38392.56518
25726	38392.04962
25727	38391.44229
25728	38390.30096
25729	38388.73311
25730	38387.5633
25731	38384.80948
25732	38384.33508
25733	38383.19533
25734	38382.58527
25735	38381.67704
25736	38380.10587
25737	38379.01927
25738	38378.51701
25739	38377.78836
25740	38375.83109
25741	38374.10808
25742	38373.0538
25743	38372.98334
25744	38371.65113
25745	38369.8034
25746	38368.33104
25747	38367.37491
25748	38364.14603
25749	38362.10704
25750	38360.49348
25751	38359.2716
25752	38358.33017
25753	38356.52538
25754	38355.00781
25755	38354.35433
25756	38352.6648
25757	38352.17916
25758	38351.32449
25759	38349.95656
25760	38349.11579
25761	38347.84508
25762	38346.92767
25763	38346.32787
25764	38343.5384
25765	38340.99957
25766	38340.19039
25767	38339.36783
25768	38337.35178
25769	38337.27875
25770	38336.15261
25771	38334.9102
25772	38333.09246
25773	38332.45191
25774	38331.25326
25775	38329.04728
25776	38327.9057
25777	38327.07022
25778	38326.26203
25779	38325.51589
25780	38324.63243
25781	38324.24629
25782	38323.17305
25783	38321.67763
25784	38319.81986
25785	38319.16777
25786	38313.73178
25787	38312.09191
25788	38311.36391
25789	38310.52319
25790	38310.28958
25791	38309.60332
25792	38309.2763
25793	38308.47235
25794	38305.59108
25795	38303.71193
25796	38301.85977
25797	38299.91784
25798	38296.58718
25799	38295.16874
25800	38292.64139
25801	38291.49815
25802	38290.85128
25803	38289.69305
25804	38289.04996
25805	38287.47389
25806	38284.895
25807	38283.77527
25808	38281.59199
25809	38281.52709
25810	38280.52973
25811	38278.23453
25812	38277.66354
25813	38276.47465
25814	38275.83286
25815	38275.02198
25816	38274.78858
25817	38274.46157
25818	38273.47097
25819	38273.21332
25820	38271.56939
25821	38270.20778
25822	38269.22293
25823	38268.17985
25824	38267.00171
25825	38265.05381
25826	38263.43139
25827	38262.36551
25828	38261.30463
25829	38260.35088
25830	38259.74138
25831	38258.07234
25832	38257.97998
25833	38256.10242
25834	38253.81781
25835	38252.48291
25836	38249.22945
25837	38248.79857
25838	38248.30394
25839	38247.3975
25840	38244.45074
25841	38244.18862
25842	38242.29653
25843	38240.33952
25844	38239.39429
25845	38239.29504
25846	38238.36992
25847	38236.49467
25848	38235.6855
25849	38234.90938
25850	38234.16123
25851	38233.73628
25852	38232.72566
25853	38231.68749
25854	38230.68031
25855	38228.5092
25856	38228.29239
25857	38227.48312
25858	38226.87554
25859	38226.39886
25860	38225.56224
25861	38224.02639
25862	38222.00464
25863	38219.87707
25864	38218.71612
25865	38217.27543
25866	38216.40192
25867	38214.64992
25868	38214.02749
25869	38213.3741
25870	38212.08854
25871	38210.99971
25872	38209.96284
25873	38208.90744
25874	38207.16116
25875	38204.99186
25876	38204.81623
25877	38204.27739
25878	38203.44981
25879	38202.38299
25880	38201.2367
25881	38199.17925
25882	38198.78754
25883	38197.93321
25884	38195.37016
25885	38194.26045
25886	38193.03564
25887	38192.91552
25888	38190.70439
25889	38189.69878
25890	38187.94259
25891	38187.11596
25892	38185.94709
25893	38184.77084
25894	38182.35303
25895	38181.13842
25896	38180.45942
25897	38179.9969
25898	38179.91228
25899	38178.11496
25900	38176.92764
25901	38175.32053
25902	38174.23864
25903	38173.45955
25904	38172.24447
25905	38170.53773
25906	38168.90903
25907	38167.91957
25908	38167.82598
25909	38167.40838
25910	38165.84864
25911	38164.07756
25912	38162.01126
25913	38160.82272
25914	38159.64252
25915	38159.10471
25916	38157.30248
25917	38156.49704
25918	38155.60691
25919	38154.93801
25920	38152.3756
25921	38151.28698
25922	38150.53014
25923	38149.6747
25924	38148.20282
25925	38146.38831
25926	38145.67106
25927	38144.34578
25928	38142.64048
25929	38141.91629
25930	38139.9631
25931	38137.01102
25932	38136.36786
25933	38135.07538
25934	38133.49635
25935	38133.07128
25936	38132.82723
25937	38129.52238
25938	38128.70442
25939	38127.2388
25940	38126.27999
25941	38124.87223
25942	38121.93036
25943	38121.09897
25944	38116.7593
25945	38115.3897
25946	38114.32221
25947	38113.81221
25948	38113.73358
25949	38112.925
25950	38111.25918
25951	38109.92553
25952	38109.16548
25953	38107.57051
25954	38106.20143
25955	38105.89664
25956	38103.77279
25957	38102.59385
25958	38100.3719
25959	38099.72277
25960	38097.89558
25961	38096.99724
25962	38095.51013
25963	38094.18118
25964	38094.00611
25965	38092.54761
25966	38092.20167
25967	38091.54996
25968	38089.57143
25969	38089.23372
25970	38088.13532
25971	38087.50877
25972	38086.18971
25973	38084.05929
25974	38082.40987
25975	38081.22805
25976	38081.01728
25977	38080.05902
25978	38078.67336
25979	38077.0734
25980	38074.89751
25981	38073.25521
25982	38071.35703
25983	38070.58585
25984	38068.88805
25985	38068.01329
25986	38067.84491
25987	38065.38506
25988	38064.92152
25989	38063.40928
25990	38062.43922
25991	38059.97414
25992	38058.14687
25993	38054.67896
25994	38054.05562
25995	38052.12672
25996	38051.71475
25997	38050.8988
25998	38050.11698
25999	38049.46339
26000	38047.22818
26001	38046.49729
26002	38045.58678
26003	38043.48966
26004	38042.53172
26005	38040.69772
26006	38038.2194
26007	38037.22255
26008	38037.17029
26009	38035.24517
26010	38032.14043
26011	38030.45974
26012	38029.2449
26013	38028.29731
26014	38025.90879
26015	38024.33715
26016	38023.3415
26017	38022.16535
26018	38020.93426
26019	38020.18102
26020	38019.7689
26021	38018.95299
26022	38018.58196
26023	38017.20595
26024	38016.30365
26025	38015.20467
26026	38014.12437
26027	38012.75796
26028	38011.65534
26029	38010.20012
26030	38009.15334
26031	38007.94345
26032	38007.77576
26033	38007.0847
26034	38004.9748
26035	38004.31208
26036	38002.81848
26037	38000.19792
26038	37999.52716
26039	37998.81117
26040	37997.91064
26041	37997.21349
26042	37995.56388
26043	37993.98578
26044	37992.02974
26045	37990.43258
26046	37989.97554
26047	37989.56249
26048	37986.7135
26049	37985.35676
26050	37985.12165
26051	37982.98653
26052	37982.23333
26053	37980.34576
26054	37979.78067
26055	37979.13378
26056	37978.26548
26057	37975.13508
26058	37974.67184
26059	37974.12811
26060	37972.88329
26061	37972.82299
26062	37970.40037
26063	37969.84959
26064	37969.26913
26065	37967.87829
26066	37966.99571
26067	37965.86754
26068	37964.95698
26069	37963.52675
26070	37962.79173
26071	37962.20512
26072	37959.6704
26073	37959.17342
26074	37958.14965
26075	37956.698
26076	37956.34772
26077	37955.62674
26078	37955.01563
26079	37953.33657
26080	37952.91947
26081	37951.39876
26082	37950.00701
26083	37949.32151
26084	37947.6056
26085	37945.17744
26086	37944.94915
26087	37944.30999
26088	37943.74571
26089	37942.84448
26090	37941.86599
26091	37940.491
26092	37938.20085
26093	37937.79999
26094	37937.21029
26095	37935.84011
26096	37933.98519
26097	37932.66347
26098	37930.84776
26099	37929.89167
26100	37928.31335
26101	37927.15873
26102	37925.31322
26103	37923.65375
26104	37920.24781
26105	37919.80997
26106	37918.71866
26107	37918.54602
26108	37915.72544
26109	37915.27181
26110	37914.64573
26111	37913.67236
26112	37910.22404
26113	37909.65285
26114	37908.33558
26115	37907.73113
26116	37906.07087
26117	37903.34962
26118	37902.48858
26119	37901.83705
26120	37900.59974
26121	37897.37954
26122	37896.47717
26123	37894.62991
26124	37893.8566
26125	37892.56626
26126	37890.34074
26127	37888.83229
26128	37888.03925
26129	37886.66456
26130	37886.58157
26131	37884.97053
26132	37884.04964
26133	37882.41245
26134	37881.35917
26135	37880.31469
26136	37880.25471
26137	37878.50544
26138	37877.59416
26139	37875.87156
26140	37875.27342
26141	37874.86159
26142	37874.07489
26143	37873.18468
26144	37871.98848
26145	37869.78354
26146	37867.53427
26147	37866.4674
26148	37865.95376
26149	37865.04041
26150	37864.96016
26151	37864.11978
26152	37863.6939
26153	37863.02893
26154	37861.91174
26155	37861.37231
26156	37860.36206
26157	37858.31141
26158	37856.81225
26159	37856.41661
26160	37855.31424
26161	37854.74838
26162	37853.30021
26163	37852.52676
26164	37850.6264
26165	37849.89271
26166	37849.71335
26167	37847.92802
26168	37844.77417
26169	37843.85009
26170	37843.37428
26171	37842.39037
26172	37841.02633
26173	37839.19428
26174	37837.82286
26175	37837.38729
26176	37836.65755
26177	37835.63124
26178	37834.84324
26179	37833.54321
26180	37833.0432
26181	37831.11076
26182	37830.8174
26183	37827.83904
26184	37827.01442
26185	37826.17369
26186	37825.19209
26187	37823.50966
26188	37821.33614
26189	37819.92572
26190	37818.58834
26191	37817.26411
26192	37815.87302
26193	37813.02685
26194	37812.55604
26195	37811.10695
26196	37809.47687
26197	37808.92563
26198	37807.5398
26199	37806.68431
26200	37803.73937
26201	37802.96965
26202	37802.02296
26203	37800.83448
26204	37800.13509
26205	37799.95833
26206	37798.99475
26207	37797.48596
26208	37797.06708
26209	37796.32368
26210	37795.49483
26211	37794.77399
26212	37793.81792
26213	37793.2451
26214	37791.35291
26215	37791.1702
26216	37789.17314
26217	37787.98578
26218	37787.67118
26219	37786.1208
26220	37784.61289
26221	37783.90021
26222	37782.52216
26223	37781.46756
26224	37779.70772
26225	37779.25693
26226	37778.38287
26227	37777.03606
26228	37776.28758
26229	37775.53226
26230	37774.45066
26231	37772.81811
26232	37772.13104
26233	37771.17062
26234	37770.37204
26235	37768.3647
26236	37766.56576
26237	37765.85824
26238	37764.72226
26239	37763.61393
26240	37762.5462
26241	37759.99238
26242	37757.53209
26243	37755.10406
26244	37753.6387
26245	37753.48566
26246	37751.06867
26247	37749.19013
26248	37748.55709
26249	37747.29485
26250	37746.19654
26251	37745.24148
26252	37741.81401
26253	37740.76841
26254	37740.18453
26255	37738.8565
26256	37738.44693
26257	37737.17071
26258	37733.75024
26259	37733.1601
26260	37731.81541
26261	37728.95876
26262	37726.61392
26263	37726.2315
26264	37725.50174
26265	37724.35712
26266	37723.38633
26267	37722.42596
26268	37721.97068
26269	37720.99078
26270	37720.54485
26271	37719.87013
26272	37719.22351
26273	37718.0099
26274	37716.82784
26275	37716.71181
26276	37716.64582
26277	37714.87304
26278	37713.63108
26279	37713.08626
26280	37712.42913
26281	37711.06056
26282	37709.3989
26283	37708.4123
26284	37707.92376
26285	37706.84953
26286	37705.8648
26287	37705.24926
26288	37704.10317
26289	37702.62919
26290	37702.47175
26291	37701.14009
26292	37698.77242
26293	37698.12964
26294	37696.41993
26295	37694.87836
26296	37694.25233
26297	37693.28549
26298	37692.49563
26299	37689.67589
26300	37688.59999
26301	37687.52121
26302	37686.47246
26303	37683.88536
26304	37682.35081
26305	37681.5557
26306	37679.53346
26307	37678.58604
26308	37677.40532
26309	37677.35071
26310	37675.5928
26311	37674.70755
26312	37674.11826
26313	37673.30898
26314	37671.59293
26315	37669.97006
26316	37668.73424
26317	37667.14696
26318	37666.06224
26319	37665.22835
26320	37663.00133
26321	37661.77313
26322	37661.71999
26323	37660.69509
26324	37659.93213
26325	37657.8785
26326	37655.92077
26327	37653.23829
26328	37652.54193
26329	37651.51339
26330	37650.81832
26331	37649.79046
26332	37648.26374
26333	37647.81257
26334	37646.79736
26335	37645.3977
26336	37644.03196
26337	37643.35929
26338	37640.1021
26339	37639.41349
26340	37638.53143
26341	37636.47426
26342	37635.23261
26343	37633.95122
26344	37632.86484
26345	37631.35878
26346	37630.59575
26347	37630.39189
26348	37629.22129
26349	37628.16607
26350	37627.86732
26351	37626.25808
26352	37625.31686
26353	37624.56914
26354	37622.83692
26355	37621.75722
26356	37618.9956
26357	37617.98292
26358	37616.37575
26359	37615.42414
26360	37614.82546
26361	37614.07103
26362	37613.34962
26363	37612.28833
26364	37610.47446
26365	37607.95845
26366	37607.25659
26367	37603.76568
26368	37601.60389
26369	37599.8211
26370	37598.71524
26371	37595.58335
26372	37594.56956
26373	37594.15734
26374	37593.44497
26375	37590.38971
26376	37589.23926
26377	37587.52738
26378	37586.8949
26379	37583.18338
26380	37581.95991
26381	37581.16236
26382	37577.70789
26383	37577.30236
26384	37577.18975
26385	37575.53549
26386	37575.21248
26387	37573.90506
26388	37573.24547
26389	37569.91056
26390	37569.04573
26391	37568.33102
26392	37567.37026
26393	37566.73008
26394	37566.04657
26395	37565.27133
26396	37564.63636
26397	37563.05123
26398	37561.99615
26399	37561.15272
26400	37559.16786
26401	37558.37364
26402	37557.29093
26403	37554.8035
26404	37554.42411
26405	37552.8603
26406	37552.35958
26407	37551.21676
26408	37550.19704
26409	37548.86583
26410	37548.17095
26411	37547.58594
26412	37544.58924
26413	37543.80053
26414	37542.91048
26415	37541.87373
26416	37541.18057
26417	37540.61325
26418	37540.06755
26419	37539.78006
26420	37539.56806
26421	37538.39218
26422	37537.26914
26423	37536.46943
26424	37535.3814
26425	37533.29689
26426	37532.18891
26427	37530.94461
26428	37529.98294
26429	37528.86585
26430	37528.03886
26431	37527.70731
26432	37526.45997
26433	37525.89623
26434	37523.70263
26435	37523.6326
26436	37521.85669
26437	37520.83708
26438	37520.43352
26439	37518.34237
26440	37517.34385
26441	37516.62259
26442	37515.95859
26443	37515.03506
26444	37513.98657
26445	37512.09299
26446	37509.46687
26447	37508.1732
26448	37507.49436
26449	37506.05658
